1.000000000000000000e+00 1.000000000000000000e+00 1.495816779727413559e-01 1.413464487793598401e-01 1.543864226538424478e-01 1.438408328411227843e-01 1.512726619962535268e-01 1.521341233335531395e-01 1.484771739601858098e-01 1.524189695350252061e-01 1.499720672234277352e-01 1.489026111226414151e-01 1.442861022987657060e-01 1.528683294875563259e-01 1.507679537162213701e-01 1.477475999106692972e-01 1.433495645088226356e-01 1.559920978420995252e-01 1.557939508031704889e-01 1.502111888403139806e-01 1.511883916303100595e-01 1.567435079270413922e-01 1.538636168174590813e-01 1.534556598375582948e-01 1.487160227547903724e-01 1.537230364905640412e-01 1.500206582285782686e-01 1.413196700239093828e-01 1.504129710558132493e-01 1.479584748005128014e-01 1.514898945979239742e-01 1.583516065532931394e-01 1.488991994393707441e-01 1.520948020355236685e-01 1.475246278264809030e-01 1.554029434452124658e-01 1.489358900477291414e-01 1.432017534537289027e-01 1.449527588590813210e-01 1.479017863121264431e-01 1.489995074408099196e-01 1.452390081160493396e-01 1.450875847987328215e-01 1.452260094007517266e-01 1.473661864922042597e-01 1.503637067820307593e-01 1.479381647874435934e-01 1.567349413081446097e-01 1.538835764300660047e-01 1.494650293821127574e-01 1.481508088080729368e-01 1.560078275948039994e-01 1.538423897928925255e-01 1.448003099921776615e-01 1.495203997788290828e-01 1.515359550147913625e-01 1.471411595781857151e-01 1.538244158805123496e-01 1.524021357451491587e-01 1.498634427205071395e-01 1.481382807066482232e-01 1.473518155899479765e-01 1.493329999467660207e-01 1.466941283475101110e-01 1.507447032088053140e-01 1.418596373852150927e-01 1.451083442635331122e-01 1.496365090167563472e-01 1.478884312256607547e-01 1.443730316602852004e-01 1.548288936941945027e-01 1.556357463483028503e-01 1.461854286760531918e-01 1.541957144715298267e-01 1.473885508445093584e-01 1.518808783172770627e-01 1.570652058424905628e-01 1.510817738357857209e-01 1.527434142233214664e-01 1.516793956297656232e-01 1.513272106438448839e-01 1.572600098337643693e-01 1.538597300752503338e-01 1.468414695365543032e-01 1.441864058065484566e-01 1.444133304098405013e-01 1.455506749949662393e-01 1.475721267682305604e-01 1.487577385641034033e-01 1.461011043058518533e-01 1.429554622565606670e-01 1.517561048011118741e-01 1.565702715849429383e-01 1.489915394203561727e-01 1.534268917122201259e-01 1.515953603584547504e-01 1.482010479243273948e-01 1.535009220988092227e-01 1.463655226845465562e-01 1.492985928557205577e-01 1.438296047323922022e-01 1.484553842953862945e-01 1.492297593295803249e-01 1.507234932427356233e-01 1.509939918781287860e-01 1.540767388766137724e-01 1.483305683169942324e-01 1.513269376021629531e-01 1.473546576421270182e-01 1.497175956287468690e-01 1.516309808980133844e-01 1.497530705112125882e-01 1.519707166268351728e-01 1.474212740666362709e-01 1.421493267724542597e-01 1.486895537720408222e-01 1.567741131463595006e-01 1.473419762473420214e-01 1.516497235604675475e-01 1.473058191768516212e-01 1.590308142216492748e-01 1.490864840758270859e-01 1.492579124658810763e-01 1.501062729014200348e-01 1.459349563234175751e-01 1.510966535252928622e-01 1.487128065330138582e-01 1.543934790098203946e-01 1.441905908033143668e-01 1.551128178176819361e-01 1.486743022979606088e-01 1.376129012089320758e-01 1.509957733978012639e-01 1.443698235652512984e-01 1.475294675642445930e-01 1.486092034392116068e-01 1.518963133795323828e-01 1.501881907022546703e-01 1.523955146107645875e-01 1.520240944729035482e-01 1.576280810552155298e-01 1.471459918973172520e-01 1.517825798268405135e-01 1.513016011122360893e-01 1.547271917969821886e-01 1.489811527563271454e-01 1.489218507260505753e-01 1.475670797220290376e-01 1.489837885226088510e-01 1.529799748339691623e-01 1.507331727926982390e-01 1.527371983866693816e-01 1.497789083737162130e-01 1.478479422789347741e-01 1.503121616670632654e-01 1.478597933577311119e-01 1.440869938899674296e-01 1.520691986350347080e-01 1.485409890411108769e-01 1.487549607251809070e-01 1.509376031298016729e-01 1.517309751160747511e-01 1.487345462016848308e-01 1.509670388294744592e-01 1.517354733672646172e-01 1.512692459528759137e-01 1.427790919201963882e-01 1.489133021334853868e-01 1.558787770087349256e-01 1.464492955366493709e-01 1.475844161067314808e-01 1.507083625030943286e-01 1.504616454766987133e-01 1.468719998535853999e-01 1.532325374270545326e-01 1.417826966062275540e-01 1.524745083897065534e-01 1.523499446880741404e-01 1.482423556854257085e-01 1.465067118223275233e-01 1.407410863468063211e-01 1.495734023313628480e-01 1.516364274019963432e-01 1.469269551860578893e-01 1.553554368506922245e-01 1.513127063052128463e-01 1.463662549328592355e-01 1.544184620125497176e-01 1.509354202483315643e-01 1.453518906474115524e-01 1.443080444698150167e-01 1.500038326680420697e-01 1.452211226846393810e-01 1.478984407650662525e-01 1.528831225991812981e-01 1.491214029396012164e-01 1.426083952816483424e-01 1.456115367811148253e-01 1.524413965900248413e-01 1.523412466563121848e-01 1.462437958007881400e-01 1.447607413423230571e-01 1.460327631331219678e-01 1.475145611155975756e-01 1.477330651505637249e-01 1.511269619058404345e-01 1.504096486137475874e-01 1.456057930242297960e-01 1.531131610510575725e-01 1.533197837665859486e-01 1.493485933161009249e-01 1.532591978920616604e-01 1.482677552777774410e-01 1.506390296995744615e-01 1.508724474756742984e-01 1.583972814059657619e-01 1.414614654316158071e-01 1.512683644240461200e-01 1.460947651575947859e-01 1.477892222956073143e-01 1.516687702497073464e-01 1.526670336161660424e-01 1.473182389246869561e-01 1.447510198796355119e-01 1.457396380592989316e-01 1.489381905392750394e-01 1.475701057073013356e-01 1.531890456430138880e-01 1.426914318393751879e-01 1.466900803753833082e-01 1.445823655436499211e-01 1.441402272361111681e-01 1.516722335341168792e-01 1.577559957734470941e-01 1.456664058070923917e-01 1.513296586029687363e-01 1.464887887684523105e-01 1.488806994768509251e-01 1.513467428316517260e-01 1.577757300801161666e-01 1.467266184124995099e-01 1.421353271395520146e-01 1.464310552548510336e-01 1.431867903583278478e-01 1.532862840168937035e-01 1.523680329330568683e-01 1.522397694305213378e-01 1.488348432503234786e-01 1.492876010072432813e-01 1.446552399459402061e-01 1.508283710434763503e-01 1.490246310688027598e-01 1.583605242061554841e-01 1.478488609204502702e-01 1.486129475555190982e-01 1.487048206926832872e-01 1.496763747934149458e-01 1.470937065104260810e-01 1.431745824216644480e-01 1.485837356002727150e-01 1.464220642528562266e-01 1.412741464294574312e-01 1.544959625114854518e-01 1.524723241181571987e-01 1.497238114924943631e-01 1.485363948058590899e-01 1.470171774254834807e-01 1.491890804869692999e-01 1.477453352186430535e-01 1.474933815605572185e-01 1.441000511892171487e-01 1.499335809600845504e-01 1.489954708431291963e-01 1.496223293133731314e-01 1.561597240976849155e-01 1.503329075284782768e-01 1.498781454017771853e-01 1.486017085737075805e-01 1.519148730019042048e-01 1.517091216209912330e-01 1.480359875918441370e-01 1.455428720762892147e-01 1.566772839663156114e-01 1.448415459821798257e-01 1.476244508849700876e-01 1.498515070050372988e-01 1.530918715848832434e-01 1.509350820061637344e-01 1.492450017236142124e-01 1.495950967365491380e-01 1.442209965787998038e-01 1.472192390214947244e-01 1.468418679235923285e-01 1.439295401138830088e-01 1.507718652894767530e-01 1.482731193556377780e-01 1.572533680287903357e-01 1.459874227238058264e-01 1.499002336064515495e-01 1.527604966237465223e-01 1.471514410647846993e-01 1.503599659798544042e-01 1.421844291252714332e-01 1.544393541753038279e-01 1.530762881571404166e-01 1.508956656554432951e-01 1.555045818486312792e-01 1.458635018957876450e-01 1.465486089413752802e-01 1.535537471397668274e-01 1.490601516786556613e-01 1.466680440707855970e-01 1.536302633855122501e-01 1.506038543953477082e-01 1.519843488076225990e-01 1.495081942447916146e-01 1.493620071783553216e-01 1.459295682919884707e-01 1.523545897515239111e-01 1.459268691879412883e-01 1.523945638613368736e-01 1.438075809674498606e-01 1.497659241603978564e-01 1.502410796103514634e-01 1.524962167744351726e-01 1.538823032505180211e-01 1.469211818402348102e-01 1.485087294521497958e-01 1.502530868004631481e-01 1.516374587531018892e-01 1.457556283102676709e-01 1.484793586644475305e-01 1.523667561648274216e-01 1.475506553034484081e-01 1.479940767918558053e-01 1.521895504431054758e-01 1.532110124922435312e-01 1.533608820848205989e-01 1.470847487341056803e-01 1.485155692460407018e-01 1.456303000613817511e-01 1.578721462448444968e-01 1.540800671793652876e-01 1.458886266645361141e-01 1.536383794687288251e-01 1.562948323646611015e-01 1.529638987194183175e-01 1.459122504540173171e-01 1.470501736696541994e-01 1.541813016171935669e-01 1.454792382818589080e-01 1.506241730103386467e-01 1.444606970662678513e-01 1.459889993703139544e-01 1.440727147476977554e-01 1.468297522318804116e-01 1.455238272632154717e-01 1.437603745891243012e-01 1.484342402667005456e-01 1.473117398153695745e-01 1.527413153369025223e-01 1.524349400328017246e-01 1.575787075038803386e-01 1.540392861290066640e-01 1.552917805714691124e-01 1.471190379796145364e-01 1.430693831149152662e-01 1.493484955363377498e-01 1.491328432027097251e-01 1.417751061325787654e-01 1.475239214675527488e-01 1.456818325127396119e-01 1.550290270325494213e-01 1.468577490095271665e-01 1.436951171683595041e-01 1.418571449399067264e-01 1.562304266150867371e-01 1.515972944959355362e-01 1.572787994594808392e-01 1.489371427011938753e-01 1.507285284799832481e-01 1.406055330428435945e-01 1.566007621611323619e-01 1.468055186247170796e-01 1.530348329218520487e-01 1.442682174032080822e-01 1.506394839319473711e-01 1.463711480367409778e-01 1.539849912219767025e-01 1.560244487940679603e-01 1.452426865387721477e-01 1.504120774743470945e-01 1.551084367160243671e-01 1.534348014201050714e-01 1.483189061796933716e-01 1.474043597186442678e-01 1.485839785530114754e-01 1.448075527267461415e-01 1.417469975776468882e-01 1.506080926511183249e-01 1.554907568883354407e-01 1.504115011890668485e-01 1.465606497511638961e-01 1.468364766203181238e-01 1.496046680965705811e-01 1.495811162337430389e-01 1.509413513600613432e-01 1.493980713538550220e-01 1.454706067576292117e-01 1.470029942636128517e-01 1.461286415361498781e-01 1.483831571011400285e-01 1.533462799882810979e-01 1.524895922924712488e-01 1.532781404377828727e-01 1.533067973761532143e-01 1.473806275841152702e-01 1.450486848624824576e-01 1.518753650346865713e-01 1.477338704823307203e-01 1.515249985470318861e-01 1.447988110382315008e-01 1.493413719811824414e-01 1.477367499267601136e-01 1.465086288219559496e-01 1.501129806879157036e-01 1.471845512551060164e-01 1.516299893979213831e-01 1.445460616916497687e-01 1.482674709027047566e-01 1.525783636822181655e-01 1.456667567157852450e-01 1.488100180678007811e-01 1.516565191416733294e-01 1.532291401570745337e-01 1.555962620343472047e-01 1.516822337716643154e-01 1.552630264983838881e-01 1.512132425997680385e-01 1.490990901262821411e-01 1.490604697761276909e-01 1.490161163639691366e-01 1.491317654810604687e-01 1.477115607777354511e-01 1.502547835796352316e-01 1.491439620874462635e-01 1.531573686596271744e-01 1.525913735615629929e-01 1.466380038096771754e-01 1.532228137671442503e-01 1.522119138336094357e-01 1.544213008603689818e-01 1.498968830295798471e-01 1.480312556319580419e-01 1.490024820311049991e-01 1.514280980231098306e-01 1.543498697180671897e-01 1.569541249758769352e-01 1.480596527092081227e-01 1.508963916270542049e-01 1.457780550893897631e-01 1.494764942782672024e-01 1.479086047204191678e-01 1.554939369071541289e-01 1.545271864318409349e-01 1.529272365559085634e-01 1.500921274175346931e-01 1.505318594290884771e-01 1.499145055946675409e-01 1.504652169946903151e-01 1.507005615976124979e-01 1.396293090362493439e-01 1.525510608339839813e-01 1.477430517005110522e-01 1.535108802462540334e-01 1.584757648758784720e-01 1.456225156932295095e-01 1.515779033433866663e-01 1.468491770409283970e-01 1.463023069758391248e-01 1.478585380457041187e-01 1.535201426038990957e-01 1.519157062187836416e-01 1.499815195224106223e-01 1.408388642276569014e-01 1.437198399204798194e-01 1.438494518071203043e-01 1.458988046493852886e-01 1.497258601117947563e-01 1.574800517676373524e-01 1.528068177263829652e-01 1.490658042868324984e-01 1.499172666767925599e-01 1.464893194623979045e-01 1.532883573395159571e-01 1.486862878305597047e-01 1.535298338852430222e-01 1.479745461663928285e-01 1.447894785017345975e-01 1.466727671266329358e-01 1.528814431151399311e-01 1.475284314740835656e-01 1.471784320103803057e-01 1.468020683756852685e-01 1.492682906294353629e-01 1.510068563877376147e-01 1.503479096808111315e-01 1.405921967859095900e-01 1.469359759305355895e-01 1.503559116323793243e-01 1.494801421172122502e-01 1.410755873608362798e-01 1.461074052141314306e-01 1.461443637355963054e-01 1.467083500982619138e-01 1.496491357596574368e-01 1.468544486114442271e-01 1.393326402205168901e-01 1.581100827070786863e-01 1.507645152855313087e-01 1.545056580141546121e-01 1.439520660965953880e-01 1.426290613485501346e-01 1.472321701569277996e-01 1.530250651066717704e-01 1.504163753839954376e-01 1.486777480194395040e-01 1.420320966211867653e-01 1.428760451706911350e-01 1.485796143054199103e-01 1.487430634158011522e-01 1.480567524900513188e-01 1.554730798275834602e-01 1.507276894794561950e-01 1.516278546368380886e-01 1.464428792400358503e-01 1.516587330360750219e-01 1.491893132427112301e-01 1.510046210146697154e-01 1.499724574522721954e-01 1.513871089504659206e-01 1.527977665579975941e-01 1.449874993484363550e-01 1.517023130341489945e-01 1.487550404431847717e-01 1.573207312193111718e-01 1.438103138584040375e-01 1.481651832834396387e-01 1.499076352749745822e-01 1.478080043711781921e-01 1.493683031720623722e-01 1.483132633026551794e-01 1.434081688860195380e-01 1.476399790948676183e-01 1.430114278087700475e-01 1.493930637460461341e-01 1.444847265942755532e-01 1.447888494894426503e-01 1.520051199625955807e-01 1.458135191616677651e-01 1.496201973001129726e-01 1.524334231021606811e-01 1.521783743918437848e-01 1.483710799066220443e-01 1.491302169471202810e-01 1.464453454509623276e-01 1.525207366306118306e-01 1.490819991631185670e-01 1.487196648196003890e-01 1.435141406806636211e-01 1.593810969693339463e-01 1.471344664654203882e-01 1.544232340637529954e-01 1.488308288269528656e-01 1.513028747685490338e-01 1.515245415625064429e-01 1.486080796640881219e-01 1.570861871078281236e-01 1.540870688552997414e-01 1.518763589540030878e-01 1.447924556412514274e-01 1.418793850556792635e-01 1.489301321867674277e-01 1.428858519203828059e-01 1.470986618613792929e-01 1.501795681004877703e-01 1.446572300834668978e-01 1.513487475808465155e-01 1.509891204605871839e-01 1.506834964168436430e-01 1.487301122598905789e-01 1.525767337864079309e-01 1.594292507146500559e-01 1.504641054775910092e-01 1.553474290559182514e-01 1.451392577121464189e-01 1.539958435665334524e-01 1.590122189305243627e-01 1.466730862950670344e-01 1.449208676812495933e-01 1.539091040404710620e-01 1.486191098775825892e-01 1.479620795037300540e-01 1.454737809517875347e-01 1.567436568505534700e-01 1.520806096223384918e-01 1.510366608294989588e-01 1.494789383655608928e-01 1.490485812142674504e-01 1.475014215774282100e-01 1.500772599205434099e-01 1.505926403508849598e-01 1.478437965099937135e-01 1.583316579989580974e-01 1.478901304740800893e-01 1.490426265155100349e-01 1.506055355821890873e-01 1.466923615037116491e-01 1.548183096787492108e-01 1.472580496622481749e-01 1.545953441389145699e-01 1.460147000644718696e-01 1.440142912567996536e-01 1.480245961906610508e-01 1.504529073163552999e-01 1.497521401080081915e-01 1.520128354007359572e-01 1.530277736023060442e-01 1.510455374453046895e-01 1.471975008409799612e-01 1.450485180537781638e-01 1.553014486339500955e-01 1.494812989207036924e-01 1.445649111696305500e-01 1.478257660891447722e-01 1.591238877647964400e-01 1.533406889419229868e-01 1.420955498186155241e-01 1.470491708604397540e-01 1.448891536799024882e-01 1.517956379562817593e-01 1.542879104846981153e-01 1.428912342956697723e-01 1.512232534325056721e-01 1.489512299133634310e-01 1.542951164584734358e-01 1.422419956479167580e-01 1.457686032514313446e-01 1.471165378664612833e-01 1.440129994807839431e-01 1.420132247905822598e-01 1.460279321886492898e-01 1.470124315976642781e-01 1.518461218712879590e-01 1.482875439873350132e-01 1.498676033738861879e-01 1.527638701453086778e-01 1.521115239271657316e-01 1.484050799039095814e-01 1.468350609905142157e-01 1.505142242113470530e-01 1.540666685942848613e-01 1.544756894053856411e-01 1.493614288782546817e-01 1.538602872115610309e-01 1.561040523494717502e-01 1.453930303956434966e-01 1.441678143797482659e-01 1.435267944835942888e-01 1.408240762731181039e-01 1.515019014750129678e-01 1.468373060647386319e-01 1.526256494018907728e-01 1.490554592444553461e-01 1.531037981828166084e-01 1.477289151169756676e-01 1.504116669497808922e-01 1.465502659020873344e-01 1.489760825443427195e-01 1.482431344539469897e-01 1.489092570275294680e-01 1.490315169088334557e-01 1.508200346900500921e-01 1.493109552014314501e-01 1.480447072959643617e-01 1.479900616274041625e-01 1.579846457217322642e-01 1.517193486688880322e-01 1.479659790050897039e-01 1.498815610448995250e-01 1.541997312311821910e-01 1.488032296607792182e-01 1.485596476800073729e-01 1.502339503287095368e-01 1.523173018340010232e-01 1.509438483719159063e-01 1.502220908395056065e-01 1.497567586317401778e-01 1.531733386050950219e-01 1.459676852095685706e-01 1.491299571362107168e-01 1.470521099723471337e-01 1.394843904849505656e-01 1.484859459333738585e-01 1.553464801364058956e-01 1.511170140846637422e-01 1.470667763418107010e-01 1.544500491278262000e-01 1.498872536593190696e-01 1.598074874280131230e-01 1.492764054208796098e-01 1.511466272955609147e-01 1.499530097892419478e-01 1.485496294646598270e-01 1.531464173049759403e-01 1.534784711565760074e-01 1.421876157071991220e-01 1.500934609140398557e-01 1.495106816398218130e-01 1.522620392795390187e-01 1.519735230715840713e-01 1.465003027779843148e-01 1.501455156702601323e-01 1.510305784445814259e-01 1.526755149743933004e-01 1.495859857377664082e-01 1.513364173696231108e-01 1.477743845799506517e-01 1.520018404659745082e-01 1.517254109366802939e-01 1.471759621277739238e-01 1.502595333394064481e-01 1.528454078292141305e-01 1.495947925888578001e-01 1.539545704416455385e-01 1.522575538081841762e-01 1.485245449264485373e-01 1.549520419694116191e-01 1.496035813828930083e-01 1.461660743798678663e-01 1.516637096914542349e-01 1.541855790742802934e-01 1.482153575560753167e-01 1.558472278674783718e-01 1.526035579167554779e-01 1.508890112882661505e-01 1.572189025912106575e-01 1.516770936687098503e-01 1.525935022435693511e-01 1.515616742805051820e-01 1.436156300725009993e-01 1.547589795550634861e-01 1.477634927872538695e-01 1.486797582484170321e-01 1.478350476408443470e-01 1.489152587354724555e-01 1.520766198602377384e-01 1.480808663460904673e-01 1.510681649586327058e-01 1.498821733011478363e-01 1.420051120062555128e-01 1.521549845190352801e-01 1.421272954611225436e-01 1.424999044855662089e-01 1.530657845505480341e-01 1.506527173688425314e-01 1.504527353176506876e-01 1.450355958935206913e-01 1.505634504198326007e-01 1.552133675182270911e-01 1.510169773596939657e-01 1.532495611561960347e-01 1.463081913422763780e-01 1.462498415497560655e-01 1.490260916643272870e-01 1.478137567144971465e-01 1.402385127536749099e-01 1.447602212020899504e-01 1.498056708791576375e-01 1.469751462611421089e-01 1.460015753629151369e-01 1.459418705483968570e-01 1.510043282536303044e-01 1.516116269306359010e-01 1.532099214415246213e-01 1.536359564222861684e-01 1.541919833047980803e-01 1.484448684778044425e-01 1.491745852893466839e-01 1.434787070107478857e-01 1.523703474769024513e-01 1.539767258796564120e-01 1.515547558191176758e-01 1.487518661682113719e-01 1.462264175504517372e-01 1.502400750267532670e-01 1.498011992952538451e-01 1.494940741077409041e-01 1.493238392976985740e-01 1.521248874566666354e-01 1.454888609905329311e-01 1.516896226199710984e-01 1.506309038654184973e-01 1.501564803508973756e-01 1.487269537449330825e-01 1.533102084276586341e-01 1.441145303274380118e-01 1.542565413605140601e-01 1.514996537208078142e-01 1.585297394082336442e-01 1.517765619415694656e-01 1.509247948834032682e-01 1.556000202680585254e-01 1.456222444814388728e-01 1.526919045750751158e-01 1.508696815363415600e-01 1.500471299677290093e-01 1.516751941896009315e-01 1.508242993291356859e-01 1.476229878433036602e-01 1.501374883994585352e-01 1.521507230181657344e-01 1.526078292293040761e-01 1.553585798330504031e-01 1.466301704028411812e-01 1.476283454854075694e-01 1.508037861414111280e-01 1.495914918645439851e-01 1.511479353841686524e-01 1.469013755150299361e-01 1.484809249464288383e-01 1.521726200433270448e-01 1.501690353535951039e-01 1.485404537563398408e-01 1.539935007973535219e-01 1.530832676721710917e-01 1.515111769857992174e-01 1.508439729580653421e-01 1.525598122427690162e-01 1.496196411695909778e-01 1.432102165717281939e-01 1.485447262532248180e-01 1.480158231894256604e-01 1.530020265054389261e-01 1.529670809214031257e-01 1.570801487160304044e-01 1.530039968757052060e-01 1.481856117168431908e-01 1.482475470966795050e-01 1.492814263088796112e-01 1.460019308500598856e-01 1.492310667740766872e-01 1.555509236633503822e-01 1.480044356554510165e-01 1.560660360450205619e-01 1.440566512281773737e-01 1.476014652704435992e-01 1.530393126324011976e-01 1.514810724019900467e-01 1.483626159986088655e-01 1.501518606655687094e-01 1.408433757812850295e-01 1.523679769384385374e-01 1.488585693155355660e-01 1.455305382553405136e-01 1.544982987675153352e-01 1.430746514250021972e-01 1.497142439767445987e-01 1.524059068902956227e-01 1.558613081479084672e-01 1.496104518198586864e-01 1.541420535508528089e-01 1.495203203198757214e-01 1.471665575185733266e-01 1.494044413719437525e-01 1.583933239971515305e-01 1.503432466886095165e-01 1.447229721326457885e-01 1.526708957937349120e-01 1.491102025849279922e-01 1.527648858623730510e-01 1.548883906443606628e-01 1.509700107406946878e-01 1.539819234118078028e-01 1.491598578021987587e-01 1.513110065976219776e-01 1.509210357611550923e-01 1.498220576874699506e-01 1.520063311738812373e-01 1.451595287963864944e-01 1.583657885911256280e-01 1.442861801027974511e-01 1.469629233019678349e-01 1.563027094037400533e-01 1.518888237836408805e-01 1.494148999208017303e-01 1.586261760063634174e-01 1.455666780968123963e-01 1.486110016868696371e-01 1.510213328963058155e-01 1.428124459282194281e-01 1.430098897991551044e-01 1.524484544730847491e-01 1.477895983702089688e-01 1.529609853753144122e-01 1.501239483683278753e-01 1.510823811101646985e-01 1.498984857073078214e-01 1.485961204184616802e-01 1.450211737760334074e-01 1.460196431419335805e-01 1.499508942451450999e-01 1.462339963437835622e-01 1.528271709263730460e-01 1.499154164651104737e-01 1.469992659742284657e-01 1.521635781262989651e-01 1.486582024651243172e-01 1.571779476918516716e-01 1.460800486138112697e-01 1.465678787337674205e-01 1.503198860332572717e-01 1.437959145489837165e-01 1.547742191649632559e-01 1.518363713998443498e-01 1.538287663070121158e-01 1.507026283189824567e-01 1.458286057252852208e-01 1.462606152422724071e-01 1.494689336226172338e-01 1.525781617922074285e-01 1.502562714443753944e-01 1.527191595342737851e-01 1.521826338545128610e-01 1.534254189113021527e-01 1.519307390711945038e-01 1.487081688673974611e-01 1.488644901365460405e-01 1.548877514187988191e-01 1.498092354823165329e-01 1.558177726224839466e-01 1.509846008022509845e-01 1.500593927094691360e-01 1.480910025534209196e-01 1.528920947894438498e-01 1.542645793165631218e-01 1.475251061710787237e-01 1.489350224145495061e-01 1.513631863591826665e-01 1.519281199520553516e-01 1.483699879106653019e-01 1.480600463595849459e-01 1.522658949845043797e-01 1.492044770571916701e-01 1.538322223381181353e-01 1.433472742256154120e-01 1.495792976133713537e-01 1.409433959562369776e-01 1.440143476635938891e-01 1.443175001455387629e-01 1.497160378473056108e-01 1.449903808512010284e-01 1.449692845882117886e-01 1.506438211863478649e-01 1.447010355860861019e-01 1.451780137727431697e-01 1.486653048001576605e-01 1.429105793184388129e-01 1.482519367970323021e-01 1.489232288340561761e-01 1.474375311520946252e-01 1.439639880507800895e-01 1.408694197757319744e-01 1.481089487106611591e-01 1.446243589343302882e-01 1.447061949158339467e-01 1.472278258352262281e-01 1.460114295404997820e-01 1.508748872906348348e-01 1.557323908428396297e-01 1.486426521460006422e-01 1.506041615374509035e-01 1.461169402966956965e-01 1.554729204487968475e-01 1.477636948238549575e-01 1.504606452714611353e-01 1.479953329806042717e-01 1.530002606156698752e-01 1.498798657357756359e-01 1.548730961090051539e-01 1.462905920784425273e-01 1.534210647114771509e-01 1.561324683150925874e-01 1.478531427990419922e-01 1.552345932464544442e-01 1.502231139589043363e-01 1.506862775010750777e-01 1.494592124599816996e-01 1.479669110398871001e-01 1.508288520776593922e-01 1.477650309435938614e-01 1.472832673523072067e-01 1.541731469491564310e-01
